"","IND_costdiff_secondlast_lstransaction","Z_totalcount","IND_car_age_last3coverage","IND_0_25_percentile_shopping_pt_state","IND_25_50_percentile_shopping_pt_state","IND_50_75_percentile_shopping_pt_state","Ind_D_equalto_most_popular_D_in_state_switch_likelihood","Ind_duration_previous_last_secondlast_different","A","D","E","G","y","Z_time_diff_last_secondlast","IND_time_12_18","Ind_A_same_first_to_last_switch_likelihood","Ind_B_same_first_to_last_switch_likelihood","Z_cost_positivecount","homeowner","Ind_G_same_first_to_last_switch_likelihood","Ind_C_equalto_most_popular_C_in_state_switch_likelihood"
"2189",0,0,1,1,0,0,0,0,1,3,1,3,0,300,1,0,0,0,0,0,0
"2190",0,2,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0
"2191",1,2,0,1,0,0,0,0,0,3,0,2,0,60,0,0,0,1,0,0,0
"2192",0,2,0,0,0,1,1,0,1,2,0,3,0,60,0,0,1,0,1,1,1
"2193",1,4,0,0,1,0,0,0,1,3,0,3,1,60,0,0,0,1,0,0,0
"2194",1,1,1,1,0,0,0,0,1,3,0,3,0,60,1,0,0,1,1,0,1
"2195",1,4,0,0,0,1,0,0,1,3,1,4,0,900,1,0,1,3,1,1,0
"2196",1,2,0,1,0,0,1,0,0,1,0,3,0,0,0,0,1,2,0,1,0
"2197",0,3,0,0,1,0,1,0,1,1,0,2,0,60,1,1,1,2,1,1,0
"2198",0,2,0,0,0,0,0,0,1,2,1,2,1,60,1,0,0,1,1,0,0
"2199",0,5,0,0,0,1,0,0,0,3,0,1,0,180,0,1,0,3,0,0,1
"2200",0,3,0,1,0,0,0,0,2,3,1,2,0,60,1,0,0,2,1,0,0
"2201",0,1,0,1,0,0,0,0,0,3,0,3,1,120,1,1,0,0,1,0,0
"2202",0,2,0,1,0,0,0,0,1,3,0,1,0,0,1,0,0,1,1,0,0
"2203",0,1,0,0,0,1,1,0,2,1,0,4,0,60,0,0,0,0,1,0,0
"2204",0,2,0,0,1,0,0,0,1,2,0,2,1,60,0,0,0,1,1,0,0
"2205",0,3,0,0,0,0,1,0,1,2,1,3,0,420,1,0,1,2,1,1,1
"2206",0,3,0,0,0,0,0,0,1,3,0,2,0,60,0,0,0,1,0,0,1
"2207",0,2,0,1,0,0,0,0,1,3,0,2,0,60,0,0,0,1,1,0,0
"2208",0,3,0,0,1,0,0,0,1,3,1,3,0,60,1,0,0,2,1,0,1
"2209",0,3,0,0,1,0,0,0,1,3,1,3,0,0,0,0,0,2,0,0,1
"2210",0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
"2211",1,3,0,0,0,0,0,0,2,3,0,3,1,60,1,1,1,2,1,1,1
"2212",0,2,0,0,1,0,0,0,1,1,1,1,0,60,1,0,0,2,0,0,0
"2213",0,5,0,0,0,0,0,0,1,3,1,3,0,60,0,0,0,1,1,0,0
"2214",0,3,0,0,1,0,1,0,2,2,0,2,1,60,1,0,0,1,1,1,1
"2215",0,3,0,0,0,1,0,0,1,3,1,3,0,60,0,0,1,2,0,1,1
"2216",0,2,0,1,0,0,0,0,1,3,1,1,0,960,1,0,0,1,0,0,0
"2217",0,1,0,0,1,0,1,0,1,1,0,2,1,60,0,0,0,1,0,1,0
"2218",1,2,0,1,0,0,1,0,2,3,0,2,1,60,1,1,0,2,1,0,1
"2219",0,3,0,1,0,0,1,0,2,2,1,1,0,300,0,1,1,2,0,1,1
"2220",0,2,0,0,0,0,0,0,1,3,1,4,1,5040,1,0,1,1,1,1,1
"2221",0,4,0,0,0,0,0,0,1,3,1,4,0,4200,1,0,0,1,1,0,0
"2222",0,2,0,0,1,0,1,0,1,2,0,2,0,60,1,0,0,1,1,0,0
"2223",0,3,0,0,0,1,1,0,2,2,0,2,1,60,1,0,0,3,0,1,0
"2224",0,4,0,0,0,0,0,0,0,3,0,3,1,240,1,0,0,1,1,1,0
"2225",0,1,0,1,0,0,1,0,1,1,0,2,1,600,0,0,1,0,1,1,1
"2226",0,1,0,0,1,0,0,0,1,3,1,4,0,120,1,0,0,1,1,0,0
"2227",1,1,0,1,0,0,1,1,0,2,0,2,0,60,0,0,0,1,0,0,0
"2228",0,6,0,0,0,0,0,0,1,3,1,3,0,360,1,1,0,3,1,0,1
"2229",0,3,0,0,1,0,0,0,1,3,0,1,0,540,1,0,0,1,1,0,1
"2230",0,1,1,1,0,0,0,0,1,3,1,2,1,300,1,0,0,0,0,0,0
"2231",0,1,0,1,0,0,1,0,1,3,1,1,1,60,0,0,0,1,0,0,1
"2232",0,3,0,0,1,0,0,0,1,3,0,2,0,180,0,1,1,2,0,1,1
"2233",1,3,0,0,1,0,0,0,1,3,1,3,0,60,1,0,0,2,1,0,0
"2234",0,4,0,0,1,0,1,0,1,3,1,4,0,0,0,0,1,3,1,1,0
"2235",0,5,0,0,1,0,1,0,1,1,0,2,0,600,1,1,0,2,0,0,0
"2236",0,3,0,0,0,1,0,0,1,3,1,3,0,120,0,0,0,2,0,0,0
"2237",0,2,0,0,1,0,0,0,1,3,0,3,0,60,0,0,0,2,0,0,0
"2238",0,4,0,0,0,1,1,0,0,1,0,2,0,0,1,1,0,2,0,0,0
"2239",1,5,0,0,0,0,1,0,0,1,0,2,0,660,1,0,0,3,0,0,0
"2240",1,4,0,0,1,0,1,0,0,1,0,3,0,240,1,1,1,3,1,1,1
"2241",0,3,0,0,1,0,0,0,1,3,1,2,0,60,1,1,1,2,0,1,0
"2242",0,5,0,0,0,1,0,0,1,3,1,3,0,60,1,0,0,3,1,0,1
"2243",0,5,0,0,0,0,1,0,2,2,1,2,0,120,1,1,0,2,0,0,1
"2244",1,2,0,1,0,0,0,0,0,2,0,2,1,120,0,0,0,2,0,1,0
"2245",1,3,0,0,1,0,0,0,1,3,0,3,0,300,1,0,0,3,1,0,0
"2246",0,3,0,0,1,0,1,0,1,1,0,4,0,60,0,1,1,3,0,1,0
"2247",0,1,0,1,0,0,1,0,0,2,0,1,0,120,0,0,0,1,1,0,0
"2248",1,1,1,1,0,0,0,0,1,3,1,2,1,120,1,1,1,1,0,1,1
"2249",0,4,0,0,1,0,1,0,1,3,1,2,1,240,0,0,0,3,1,1,1
"2250",0,1,0,1,0,0,0,0,2,3,1,2,0,60,0,0,0,0,1,0,0
"2251",1,2,0,1,0,0,1,0,1,2,0,2,0,60,1,0,1,1,1,1,1
"2252",0,1,0,0,1,0,0,0,1,3,0,4,0,0,1,0,1,0,1,1,0
"2253",0,2,0,0,1,0,1,0,1,2,1,2,1,0,0,0,0,2,0,0,0
"2254",0,2,0,0,1,0,0,0,1,3,1,4,0,60,1,0,0,0,1,0,0
"2255",0,4,0,0,0,1,0,0,1,3,1,3,0,60,1,0,0,3,1,0,0
"2256",1,6,0,0,0,0,0,0,1,3,1,2,0,4020,1,0,0,4,0,0,0
"2257",0,3,0,0,1,0,1,0,1,1,1,2,0,360,0,0,0,2,0,0,0
"2258",0,3,0,0,1,0,1,0,0,1,0,2,0,60,0,1,0,2,1,0,0
"2259",0,1,0,1,0,0,1,0,1,3,1,2,1,60,1,0,1,1,0,1,0
"2260",0,3,0,0,1,0,0,0,1,3,0,2,0,60,0,0,0,1,0,0,0
"2261",0,5,0,0,0,1,1,0,1,1,0,1,0,60,1,0,1,3,1,1,0
"2262",0,3,0,0,0,0,1,0,0,1,0,2,0,120,1,0,0,3,1,0,0
"2263",0,2,0,1,0,0,0,0,1,3,0,2,0,180,1,1,0,2,0,0,1
"2264",1,2,0,1,0,0,1,0,1,1,1,1,0,180,1,1,0,1,0,0,1
"2265",0,2,0,0,1,0,0,0,0,3,0,2,0,5160,1,1,0,1,1,0,0
"2266",0,2,0,1,0,0,0,0,2,3,1,1,0,120,1,1,0,1,0,0,0
"2267",1,2,0,1,0,0,0,0,1,3,1,2,1,60,0,0,0,2,1,1,0
"2268",0,2,0,1,0,0,0,0,1,1,1,1,0,120,1,1,1,1,1,1,1
"2269",0,3,0,1,0,0,0,0,1,3,1,3,0,60,0,0,0,1,1,0,0
"2270",0,2,0,0,1,0,0,0,1,3,1,2,0,480,1,0,0,1,1,0,0
"2271",1,3,0,1,0,0,0,0,1,3,1,3,1,60,0,0,0,3,1,1,0
"2272",1,3,0,0,1,0,0,0,1,3,1,3,0,120,1,0,0,3,0,0,1
"2273",0,4,0,0,0,1,0,0,2,3,1,1,0,360,0,1,1,1,1,1,0
"2274",0,3,0,0,1,0,0,0,0,3,0,2,0,420,0,0,0,0,1,0,1
"2275",1,3,0,0,0,1,0,0,1,3,1,3,0,60,1,0,0,3,0,0,0
"2276",0,2,0,1,0,0,0,0,1,3,1,4,1,60,0,0,1,1,1,1,1
"2277",0,1,0,0,1,0,0,0,1,3,1,1,1,9000,1,0,0,0,1,1,0
"2278",0,2,0,1,0,0,0,0,1,3,1,3,0,60,1,0,0,0,1,0,0
"2279",0,3,0,0,1,0,0,0,1,3,1,2,0,0,0,0,0,1,0,0,1
"2280",1,1,0,0,0,1,0,0,1,3,0,3,0,60,1,0,0,1,0,0,0
"2281",0,3,0,1,0,0,0,0,1,3,1,2,0,0,0,0,0,1,1,0,0
"2282",0,2,0,0,1,0,0,0,1,3,1,3,0,0,1,0,0,2,1,0,0
"2283",0,1,0,1,0,0,0,0,1,3,0,3,0,60,1,0,0,1,0,0,1
"2284",0,3,0,0,0,0,0,0,1,3,1,1,0,240,1,0,0,2,0,0,0
"2285",0,2,0,0,1,0,0,0,1,2,0,3,1,60,1,0,0,2,1,0,1
"2286",1,2,0,1,0,0,0,0,1,3,0,2,1,60,1,0,0,1,1,0,1
"2287",0,1,0,1,0,0,0,0,0,3,0,2,1,2040,1,0,0,1,1,0,0
"2288",1,1,1,1,0,0,0,0,1,3,1,3,1,60,0,0,0,1,0,0,0
"2289",0,5,0,0,1,0,0,0,2,3,0,3,0,60,1,1,0,2,0,0,1
"2290",0,2,0,0,0,0,0,0,1,1,0,2,1,120,1,1,0,1,0,1,0
"2291",1,2,0,1,0,0,0,1,2,1,1,4,0,0,0,1,1,2,1,1,0
"2292",0,3,0,0,0,1,0,0,1,3,1,2,0,240,1,1,0,2,0,0,1
"2293",1,4,0,0,0,0,0,0,2,3,0,2,1,360,0,1,1,2,0,1,1
"2294",0,3,0,0,0,0,1,0,1,2,1,2,0,60,1,1,1,2,0,1,1
"2295",0,5,0,0,0,0,1,0,0,1,0,2,0,4620,1,0,0,3,0,0,0
"2296",0,2,0,1,0,0,1,0,1,2,0,2,0,60,1,1,0,1,0,0,1
"2297",1,3,0,0,1,0,0,0,1,3,1,3,0,60,1,0,0,2,1,0,0
"2298",1,1,1,1,0,0,0,0,1,3,1,3,1,60,1,0,0,1,1,0,1
"2299",0,3,0,0,0,1,1,0,1,1,1,2,0,120,0,1,1,2,1,1,0
"2300",0,5,0,0,1,0,0,0,1,3,1,2,0,840,0,1,1,3,1,1,1
"2301",1,4,0,0,1,0,1,0,1,2,0,2,1,120,1,0,0,3,0,1,0
"2302",0,5,0,0,1,0,0,0,1,3,1,3,1,1260,1,0,0,3,0,0,0
"2303",0,1,0,1,0,0,0,0,1,3,1,2,0,60,0,0,1,0,1,1,1
"2304",0,2,0,0,0,0,1,0,0,2,0,1,0,8160,0,0,0,1,0,0,0
"2305",0,3,0,0,0,1,1,0,0,2,0,3,0,780,0,0,0,1,1,0,0
"2306",0,1,0,0,1,0,0,0,2,3,1,3,0,120,0,0,0,1,0,0,1
"2307",1,7,0,0,0,0,0,0,1,3,0,1,0,240,1,1,1,4,1,1,1
"2308",0,2,0,1,0,0,0,0,1,3,0,4,0,60,0,0,0,2,1,0,0
"2309",0,3,0,0,0,1,1,0,1,1,0,4,0,540,0,1,0,1,0,0,0
"2310",0,2,0,1,0,0,1,0,1,2,1,1,0,60,1,0,0,1,0,0,1
"2311",0,1,0,1,0,0,0,0,1,3,0,1,0,120,1,0,0,1,0,0,0
"2312",0,3,0,0,1,0,1,0,1,2,1,1,0,180,1,0,0,1,0,0,1
"2313",0,6,0,0,0,0,0,0,1,3,1,4,0,60,1,0,0,4,0,0,1
"2314",0,7,0,0,0,0,1,0,1,3,1,1,0,240,1,1,1,4,1,1,1
"2315",0,5,0,0,0,0,0,0,1,3,1,2,0,180,1,0,0,4,0,0,0
"2316",1,4,0,0,0,1,0,0,1,3,1,3,0,540,0,0,0,4,1,0,0
"2317",0,5,0,0,0,1,0,0,2,3,0,2,1,60,1,1,0,2,0,0,1
"2318",1,5,0,0,0,1,0,0,2,3,0,3,1,180,1,1,1,2,1,1,1
"2319",0,2,0,0,1,0,0,0,1,3,0,3,0,0,0,0,0,0,1,0,0
"2320",0,5,0,0,0,1,0,0,0,3,0,2,1,300,0,0,0,3,1,0,1
"2321",0,4,0,0,0,0,1,0,0,1,0,2,0,180,0,1,1,3,0,1,0
"2322",0,3,0,0,0,0,0,0,1,3,1,2,0,120,1,0,0,1,0,0,0
"2323",0,3,0,0,0,1,1,0,1,2,1,3,0,1020,0,0,1,2,1,1,1
"2324",1,3,0,0,1,0,1,0,1,2,0,1,0,180,1,0,1,2,0,1,1
"2325",0,4,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,2,0,0,0
"2326",1,3,0,1,0,0,1,0,1,2,0,2,1,60,1,1,0,3,0,0,0
"2327",0,0,1,1,0,0,0,0,1,3,0,2,1,1800,1,0,0,0,1,0,0
"2328",0,2,0,0,0,1,0,0,1,3,0,2,0,60,0,0,0,2,1,0,0
"2329",1,3,0,0,0,1,0,0,1,3,1,2,1,240,1,0,0,2,0,0,1
"2330",0,2,0,0,1,0,1,0,1,1,0,2,0,60,1,0,0,1,1,0,0
"2331",0,1,0,0,0,0,1,0,1,2,1,2,0,60,0,0,0,1,0,0,0
"2332",0,2,0,0,1,0,1,0,1,2,1,2,1,7380,1,0,0,2,0,0,0
"2333",0,3,0,0,0,0,0,0,1,3,1,1,1,60,0,0,1,2,1,1,1
"2334",0,5,0,0,0,1,1,0,1,2,0,2,1,60,1,0,1,2,0,1,1
"2335",0,3,0,0,1,0,1,0,0,2,0,2,0,300,1,1,1,2,0,1,0
"2336",0,3,0,1,0,0,1,0,1,1,1,1,0,120,0,0,1,0,0,1,1
"2337",0,3,0,0,0,1,0,0,0,3,0,1,0,60,0,0,0,0,0,0,0
"2338",0,5,0,0,0,0,0,0,0,3,0,2,0,60,1,1,0,2,1,0,1
"2339",0,1,0,0,0,0,0,0,2,3,0,2,0,60,1,1,1,0,1,1,1
"2340",0,3,0,0,1,0,0,0,1,3,1,3,0,60,1,0,0,2,0,0,0
"2341",1,1,1,1,0,0,1,0,0,2,0,2,0,0,1,0,0,1,0,0,0
"2342",0,0,1,1,0,0,0,0,1,3,0,1,0,180,1,0,0,0,0,0,0
"2343",0,1,0,1,0,0,1,0,0,2,0,4,0,60,1,0,0,1,1,0,0
"2344",1,3,0,0,1,0,0,0,1,3,1,3,0,0,0,0,0,2,1,0,0
"2345",1,2,0,1,0,0,0,0,2,3,0,1,0,60,0,0,0,2,0,0,0
"2346",0,2,0,0,0,1,0,0,0,3,0,3,1,60,1,0,0,1,1,0,0
"2347",0,3,0,0,0,1,0,0,1,3,1,4,0,60,0,0,0,2,1,0,1
"2348",0,3,0,0,1,0,0,0,1,3,0,3,0,2460,0,0,0,2,0,0,1
"2349",1,1,0,1,0,0,0,0,1,3,0,2,0,60,0,0,0,1,1,0,0
"2350",0,2,0,0,0,0,0,0,2,3,0,3,0,1800,1,1,0,1,1,0,1
"2351",0,2,0,1,0,0,0,0,1,2,1,1,1,60,1,0,0,1,1,0,1
"2352",0,1,0,0,0,1,0,0,1,3,1,3,0,60,1,0,0,1,1,0,0
"2353",1,6,0,0,0,0,0,0,2,3,1,2,0,180,0,0,0,3,1,0,0
"2354",0,6,0,0,0,0,1,1,2,2,0,1,1,120,1,1,0,2,0,0,1
"2355",0,2,0,1,0,0,0,0,0,2,0,2,1,180,1,0,0,0,1,0,0
"2356",0,6,0,0,0,0,0,0,1,3,0,2,0,240,1,0,1,5,1,1,1
"2357",0,2,0,0,1,0,0,0,1,3,0,1,0,60,1,0,0,2,1,0,1
"2358",1,2,0,1,0,0,1,0,0,2,0,3,0,0,0,1,0,1,1,0,1
"2359",0,2,0,0,0,1,0,0,1,3,1,1,1,180,1,0,0,2,0,1,0
"2360",0,4,0,0,0,1,0,0,1,3,1,1,0,120,1,0,0,1,1,0,0
"2361",0,1,0,1,0,0,0,0,2,3,1,1,0,120,1,1,0,0,1,0,1
"2362",1,4,0,1,0,0,0,0,1,3,1,3,0,600,0,0,0,4,0,0,1
"2363",0,3,0,0,0,1,0,0,1,3,1,3,0,60,0,1,0,2,1,0,1
"2364",0,2,0,0,1,0,1,0,2,2,1,2,0,120,0,0,0,2,0,0,1
"2365",1,1,0,0,0,1,0,0,2,3,1,4,0,120,1,1,0,1,0,0,1
"2366",1,2,0,0,0,1,1,0,1,3,0,2,1,60,1,0,0,2,0,1,0
"2367",1,3,0,1,0,0,0,0,1,3,1,4,0,60,0,0,0,3,1,0,0
"2368",0,4,0,0,0,1,0,0,0,3,0,1,1,8640,1,1,0,3,0,0,1
"2369",0,1,0,0,1,0,1,0,1,2,0,2,0,540,0,0,0,1,0,0,0
"2370",1,4,1,0,1,0,0,0,1,3,0,4,1,120,0,0,0,4,1,0,1
"2371",1,2,0,0,1,0,0,0,1,3,1,4,0,60,0,0,0,1,0,0,0
"2372",0,4,0,0,0,0,0,1,1,3,1,1,1,60,1,1,0,2,1,0,1
"2373",1,1,1,1,0,0,0,0,1,3,1,1,1,180,0,1,1,1,0,1,0
"2374",1,3,0,1,0,0,0,1,1,3,1,3,1,0,1,1,0,2,0,0,0
"2375",0,6,0,0,0,0,0,0,2,3,1,3,0,480,1,1,1,4,1,1,0
"2376",0,3,0,1,0,0,0,0,1,3,0,3,1,60,1,1,0,1,0,0,1
"2377",0,3,0,0,0,0,1,0,0,1,0,2,0,180,0,1,1,0,1,1,1
"2378",0,2,0,1,0,0,0,0,1,3,1,4,0,540,1,0,0,2,1,0,0
"2379",0,1,0,0,0,0,0,0,1,3,0,3,1,60,0,0,0,1,1,0,1
"2380",0,2,0,0,1,0,0,0,1,3,1,4,0,60,0,1,1,2,1,1,1
"2381",0,4,0,0,1,0,1,0,1,2,0,3,0,600,1,0,1,1,0,1,1
"2382",1,4,0,0,0,1,0,0,0,3,0,1,0,60,0,1,1,2,0,1,1
"2383",0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,1,0,0,1,0,0
"2384",0,3,0,1,0,0,1,0,1,2,0,3,0,900,1,1,0,1,0,0,1
"2385",0,3,0,0,1,0,1,0,0,2,0,2,0,60,0,1,0,2,0,0,1
"2386",1,1,1,1,0,0,0,0,1,3,0,2,0,60,0,0,0,1,1,0,0
"2387",0,2,0,0,0,1,0,0,1,3,1,3,0,60,0,0,0,2,0,0,0
"2388",0,1,0,0,1,0,1,0,1,2,0,2,1,120,1,0,0,0,1,0,1
"2389",0,3,0,0,1,0,0,0,1,3,1,2,0,60,0,0,0,1,0,0,0
"2390",0,6,0,0,0,0,0,0,1,3,0,1,0,240,1,0,0,3,1,0,0
"2391",0,3,0,0,1,0,0,0,1,3,1,3,0,1260,1,0,0,1,0,0,1
"2392",1,1,0,1,0,0,0,0,2,3,0,3,1,60,1,0,0,1,0,0,0
"2393",1,1,1,1,0,0,0,0,2,3,1,3,0,60,1,0,0,1,1,0,0
"2394",0,4,0,0,0,0,0,0,1,3,1,1,0,120,1,0,0,1,1,0,1
"2395",0,0,0,1,0,0,1,0,0,1,0,2,0,60,1,0,0,0,0,0,0
"2396",0,0,1,1,0,0,0,0,2,3,1,3,0,60,1,0,0,0,1,0,0
"2397",1,3,0,0,1,0,0,0,1,3,1,2,0,420,0,0,0,3,1,0,0
"2398",0,2,0,0,1,0,0,0,1,3,0,2,0,60,0,0,0,1,0,0,1
"2399",0,0,0,0,0,1,1,0,2,1,0,2,0,60,1,0,0,0,0,0,0
"2400",0,2,0,0,0,1,1,0,1,1,0,2,1,120,0,1,1,1,0,1,0
"2401",0,2,0,0,0,0,0,0,2,3,1,4,0,180,1,0,1,2,0,1,0
"2402",0,3,0,0,1,0,0,0,1,3,1,2,0,780,1,0,0,2,0,0,0
"2403",0,3,0,1,0,0,0,0,1,3,1,3,0,120,1,0,1,2,1,1,0
"2404",0,4,0,0,0,0,1,0,0,2,0,2,1,120,0,1,1,0,0,1,1
"2405",1,2,0,1,0,0,1,0,1,1,1,2,1,60,1,0,0,1,1,0,1
"2406",1,3,0,1,0,0,0,0,1,3,1,2,0,60,1,0,0,2,1,0,1
"2407",0,2,0,0,0,1,1,0,0,1,0,2,0,60,1,1,0,1,0,0,0
"2408",0,4,0,0,0,0,1,0,0,2,0,1,0,120,1,1,0,1,1,0,0
"2409",0,4,0,0,0,1,1,0,1,2,0,2,0,120,1,0,0,2,1,0,1
"2410",1,4,0,0,0,1,0,0,1,3,0,3,0,120,0,0,0,1,1,0,0
"2411",0,0,1,1,0,0,0,0,1,3,0,3,0,60,0,0,0,0,1,0,0
"2412",0,4,0,0,0,1,0,0,1,3,1,3,0,0,0,0,0,4,1,0,1
"2413",0,3,0,1,0,0,1,0,0,1,0,2,0,360,1,1,0,1,1,0,1
"2414",0,3,0,0,0,0,0,0,1,3,1,1,0,120,1,0,0,2,1,0,1
"2415",0,7,0,0,0,0,1,0,2,1,1,4,0,120,1,1,1,3,1,1,0
"2416",0,1,0,0,1,0,0,0,2,3,1,3,0,180,0,0,0,1,1,0,0
"2417",1,2,0,0,1,0,0,0,1,3,0,2,1,4800,0,0,0,1,1,0,0
"2418",0,3,0,0,1,0,0,0,2,3,0,2,0,180,0,1,0,1,1,0,0
"2419",0,3,0,0,1,0,0,0,1,3,1,4,0,120,1,0,1,3,0,1,0
"2420",0,3,0,0,0,1,0,0,2,3,0,2,1,120,0,0,1,0,1,1,0
"2421",0,2,0,0,0,0,0,0,1,3,0,1,0,60,0,0,1,1,1,1,1
"2422",0,3,0,0,0,0,0,0,2,3,1,2,0,1200,0,0,0,2,1,0,0
"2423",0,3,0,0,0,0,0,0,0,3,0,2,0,360,1,1,1,2,0,1,0
"2424",0,3,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0
"2425",0,3,0,0,1,0,1,0,0,2,0,2,0,120,0,0,0,2,1,0,0
"2426",1,4,0,0,1,0,0,0,1,3,0,2,0,60,1,0,1,3,1,1,0
"2427",0,1,0,1,0,0,0,0,1,3,1,3,0,0,1,0,0,0,0,0,0
"2428",0,0,0,1,0,0,0,0,1,3,1,3,0,60,1,0,0,0,0,0,0
"2429",0,1,0,0,1,0,0,0,1,3,1,3,0,60,1,0,0,1,1,0,0
"2430",0,3,0,1,0,0,1,0,0,2,0,2,0,60,1,0,0,2,1,0,0
"2431",0,4,0,0,1,0,0,0,1,3,0,2,1,60,1,0,0,1,0,0,1
"2432",0,1,0,1,0,0,0,0,1,3,1,4,0,60,1,0,0,1,1,0,0
"2433",0,0,0,0,1,0,0,0,1,3,1,1,0,1440,1,0,0,0,1,0,0
"2434",0,3,0,1,0,0,1,0,1,2,1,4,0,60,1,0,0,2,1,0,0
"2435",0,4,0,0,0,0,0,0,1,3,1,2,0,60,0,0,0,2,1,0,1
"2436",0,1,0,1,0,0,1,0,1,2,1,4,1,0,0,0,0,0,1,0,0
"2437",1,4,0,0,1,0,1,0,1,2,1,2,0,1320,1,0,0,3,1,0,0
"2438",0,1,0,1,0,0,0,0,2,3,1,2,1,13620,1,0,0,0,1,0,0
"2439",0,1,0,1,0,0,0,0,1,3,1,3,1,60,0,0,0,0,0,0,1
"2440",1,3,0,1,0,0,0,0,1,2,1,2,0,60,1,0,1,3,1,1,1
"2441",1,2,0,0,0,1,1,0,2,2,0,2,0,0,1,0,0,2,0,0,0
"2442",0,3,0,0,0,1,0,0,2,3,0,2,0,60,0,1,1,1,0,1,0
"2443",0,2,0,0,0,1,0,0,1,3,1,3,0,420,0,0,1,1,1,1,1
"2444",0,4,0,0,1,0,1,0,0,1,0,3,0,240,1,1,0,2,0,0,1
"2445",0,3,0,0,0,1,1,0,1,3,1,3,0,5100,0,0,0,2,1,0,1
"2446",0,3,0,0,1,0,0,0,2,2,0,2,0,180,0,1,0,2,1,0,0
"2447",0,3,0,0,1,0,1,0,1,2,0,3,0,3120,1,0,1,1,1,1,1
"2448",1,5,0,0,0,1,0,0,1,3,0,2,0,180,0,0,0,3,0,0,1
"2449",1,1,1,1,0,0,0,0,1,3,1,3,0,0,0,0,0,1,1,0,0
"2450",0,0,0,1,0,0,0,0,0,3,0,2,0,360,1,0,0,0,1,0,0
"2451",0,5,0,0,0,0,1,1,2,2,0,2,1,120,0,1,0,1,1,0,1
"2452",1,2,0,0,1,0,0,0,1,2,1,3,1,60,1,0,0,1,1,0,0
"2453",0,1,0,0,1,0,1,0,0,1,0,1,0,600,1,0,0,0,1,0,0
"2454",0,4,0,0,1,0,0,0,2,3,0,2,1,60,1,1,1,1,1,1,1
"2455",1,4,0,0,1,0,1,0,0,1,0,2,1,60,0,1,1,2,0,1,1
"2456",0,3,0,0,0,0,0,0,2,3,1,2,0,60,1,1,1,2,0,1,1
"2457",0,3,0,0,1,0,0,0,0,3,0,1,0,2400,0,1,0,0,0,0,0
"2458",1,2,0,1,0,0,0,0,1,3,1,2,0,60,0,0,0,2,1,0,0
"2459",1,2,0,1,0,0,0,0,2,3,0,3,1,60,1,1,0,1,0,1,0
"2460",0,2,0,1,0,0,0,0,1,3,1,3,0,60,1,0,1,0,0,1,1
"2461",0,3,0,0,0,1,0,0,2,3,0,3,1,60,1,1,0,0,1,0,1
"2462",0,2,0,0,0,1,1,0,0,1,0,1,0,60,1,0,0,0,0,0,0
"2463",0,5,0,0,0,1,1,0,2,2,1,1,1,120,1,1,1,2,0,1,1
"2464",0,1,0,1,0,0,1,0,1,2,1,2,0,60,0,0,0,1,0,0,0
"2465",0,5,0,0,0,0,0,0,1,3,1,3,0,120,0,0,0,2,1,0,0
"2466",1,1,1,1,0,0,0,0,1,3,0,1,1,60,1,0,1,1,1,1,1
"2467",0,2,0,0,1,0,1,0,1,2,0,2,0,600,1,0,1,1,0,1,1
"2468",0,5,0,0,1,0,0,0,1,3,1,2,0,60,1,1,0,3,1,0,1
"2469",1,5,0,0,1,0,0,0,2,3,0,3,0,60,0,0,0,4,0,0,0
"2470",0,0,0,1,0,0,0,0,2,3,0,3,1,660,1,0,0,0,0,1,0
"2471",0,2,0,0,0,0,0,0,1,3,1,4,0,0,1,0,0,1,1,0,1
"2472",0,3,0,0,1,0,0,0,1,3,1,2,0,1620,1,1,1,1,1,1,1
"2473",0,2,0,0,0,1,0,0,2,3,1,2,0,0,1,1,1,0,0,1,1
"2474",0,3,0,0,0,1,0,0,0,3,1,2,0,240,1,0,1,2,1,1,1
"2475",0,3,0,0,0,0,0,0,1,3,1,1,0,60,1,0,0,2,0,0,1
"2476",0,2,0,1,0,0,0,0,2,3,0,2,0,0,1,0,0,1,1,0,0
"2477",0,6,0,0,0,0,1,0,0,1,0,3,0,120,0,1,0,3,1,0,1
"2478",0,4,0,0,1,0,1,0,1,1,1,3,1,120,0,0,0,2,1,1,1
"2479",0,3,0,0,0,1,0,0,1,3,1,3,0,180,0,0,1,1,1,1,1
"2480",0,1,0,0,1,0,0,0,1,3,0,1,0,120,0,0,0,0,1,0,0
"2481",0,6,0,0,0,1,0,0,1,3,0,3,0,120,0,0,0,3,0,0,1
"2482",1,1,1,1,0,0,0,0,2,3,1,3,0,0,1,0,0,1,0,0,0
"2483",0,3,0,0,1,0,0,0,1,3,1,2,0,900,1,0,0,1,1,0,0
"2484",0,3,0,0,1,0,1,0,1,2,1,2,0,0,1,1,0,2,0,0,1
"2485",0,2,0,1,0,0,0,0,1,3,0,1,0,540,0,0,0,2,1,0,0
